uid,file_name,x0,y0,x1,y1,family,genus,species
61903,G000233_L.avi.6074.png,518,914,725,1052,Mullidae,Parupeneus,heptacanthus
61904,G000233_R.avi.6573.png,542,945,746,1080,Mullidae,Parupeneus,heptacanthus
61905,G000233_L.avi.12301.png,488,418,655,529,Balistidae,Sufflamen,fraenatum
61907,G000233_L.avi.13090.png,1070,511,1342,692,Balistidae,Abalistes,stellatus
61911,G000233_L.avi.48053.png,160,451,351,579,Carangidae,Carangoides,caeruleopinnatus
61912,G000233_R.avi.48552.png,305,526,478,642,Carangidae,Carangoides,caeruleopinnatus
61913,G000233_L.avi.48053.png,1234,275,1360,359,Carangidae,Carangoides,caeruleopinnatus
61914,G000233_R.avi.48552.png,1390,257,1541,357,Carangidae,Carangoides,caeruleopinnatus
61915,G000233_L.avi.48053.png,1221,394,1378,498,Carangidae,Carangoides,caeruleopinnatus
61916,G000233_R.avi.48552.png,1391,393,1546,496,Carangidae,Carangoides,caeruleopinnatus
61917,G000233_L.avi.48064.png,734,514,878,611,Carangidae,Carangoides,caeruleopinnatus
61919,G000233_L.avi.48075.png,911,322,1066,425,Carangidae,Carangoides,caeruleopinnatus
61921,G000233_L.avi.48076.png,1066,366,1195,452,Carangidae,Carangoides,caeruleopinnatus
61922,G000233_R.avi.48575.png,1277,372,1416,464,Carangidae,Carangoides,caeruleopinnatus
61924,G000233_R.avi.48652.png,245,607,446,741,Carangidae,Carangoides,caeruleopinnatus
61925,G000233_L.avi.57337.png,885,578,1150,754,Nemipteridae,Pentapodus,porosus
61926,G000233_R.avi.57836.png,622,639,773,750,Nemipteridae,Pentapodus,porosus
61928,G000233_R.avi.58124.png,1365,539,1597,694,Nemipteridae,Pentapodus,porosus
61929,G000233_L.avi.57741.png,351,335,597,499,Nemipteridae,Pentapodus,porosus
61930,G000233_R.avi.58240.png,101,378,422,592,Nemipteridae,Pentapodus,porosus
61931,G000233_L.avi.5959.png,409,899,758,1131,Mullidae,Parupeneus,heptacanthus
61932,G000233_R.avi.6458.png,384,927,724,1154,Mullidae,Parupeneus,heptacanthus
61934,G000233_R.avi.8459.png,264,630,537,813,Lutjanidae,Lutjanus,vitta
61937,G000233_L.avi.8418.png,374,504,1069,967,Haemulidae,Diagramma,pictum
61939,G000233_L.avi.25620.png,348,535,705,773,Balistidae,Pseudobalistes,fuscus
61940,G000233_R.avi.26119.png,522,592,840,804,Balistidae,Pseudobalistes,fuscus
61941,G000233_L.avi.48070.png,791,503,920,589,Carangidae,Carangoides,caeruleopinnatus
61942,G000233_R.avi.48569.png,927,531,1072,628,Carangidae,Carangoides,caeruleopinnatus
61943,G000233_L.avi.48071.png,1338,211,1447,284,Carangidae,Carangoides,caeruleopinnatus
61945,G000233_L.avi.48073.png,1037,376,1165,462,Carangidae,Carangoides,caeruleopinnatus
61946,G000233_R.avi.48572.png,1247,385,1382,475,Carangidae,Carangoides,caeruleopinnatus
61947,G000233_L.avi.48082.png,1587,247,1710,329,Carangidae,Carangoides,caeruleopinnatus
61953,G000233_L.avi.57185.png,889,554,1225,778,Nemipteridae,Pentapodus,porosus
61954,G000233_R.avi.57684.png,529,586,849,799,Nemipteridae,Pentapodus,porosus
61955,G000233_L.avi.57415.png,1023,503,1473,803,Nemipteridae,Pentapodus,porosus
61956,G000233_R.avi.57914.png,371,532,769,797,Nemipteridae,Pentapodus,porosus
61957,G000233_L.avi.57886.png,1712,666,1907,796,Chaetodontidae,Chaetodon,assarius
61958,G000233_R.avi.58385.png,1587,650,1796,790,Chaetodontidae,Chaetodon,assarius
61959,G000233_L.avi.57890.png,1350,743,1543,872,Chaetodontidae,Chaetodon,assarius
61960,G000233_R.avi.58389.png,1139,761,1314,877,Chaetodontidae,Chaetodon,assarius
61961,G000233_L.avi.57902.png,133,550,351,696,Chaetodontidae,Chaetodon,assarius
61962,G000233_R.avi.58401.png,-23,625,174,757,Chaetodontidae,Chaetodon,assarius
61964,G000233_R.avi.58415.png,1118,751,1304,875,Chaetodontidae,Chaetodon,assarius
61971,G000233_L.avi.86705.png,1307,316,1494,446,Labridae,Bodianus,solatus
61972,G000233_R.avi.87204.png,1430,289,1624,442,Labridae,Bodianus,solatus
61973,G000233_L.avi.8564.png,1056,678,1876,1224,Haemulidae,Diagramma,pictum
61974,G000233_R.avi.9063.png,952,702,1780,1255,Haemulidae,Diagramma,pictum
61975,G000233_L.avi.10017.png,352,668,536,790,Pomacanthidae,Chaetodontoplus,personifer
61976,G000233_R.avi.10516.png,600,720,764,829,Pomacanthidae,Chaetodontoplus,personifer
61978,G000233_R.avi.58278.png,322,887,653,1108,Nemipteridae,Pentapodus,porosus
61979,G000233_L.avi.57923.png,162,592,359,723,Chaetodontidae,Chaetodon,assarius
61986,G000233_R.avi.6518.png,515,960,729,1102,Mullidae,Parupeneus,heptacanthus
61987,G000233_L.avi.58002.png,34,815,187,917,Chaetodontidae,Chaetodon,assarius
61988,G000233_R.avi.58501.png,94,859,240,956,Chaetodontidae,Chaetodon,assarius
61989,G000233_L.avi.7872.png,245,824,506,998,Lutjanidae,Lutjanus,vitta
61990,G000233_R.avi.8371.png,502,878,719,1022,Lutjanidae,Lutjanus,vitta
61991,G000233_L.avi.47998.png,1197,317,1383,441,Carangidae,Carangoides,caeruleopinnatus
61992,G000233_R.avi.48497.png,1154,313,1351,444,Carangidae,Carangoides,caeruleopinnatus
61993,G000234_L.avi.29115.png,565,197,864,396,Lethrinidae,Gymnocranius,grandoculis
61994,G000234_R.avi.28331.png,578,216,830,385,Lethrinidae,Gymnocranius,grandoculis
61995,G000234_L.avi.29115.png,55,610,265,821,Lethrinidae,Gymnocranius,grandoculis
61996,G000234_R.avi.28331.png,155,622,306,803,Lethrinidae,Gymnocranius,grandoculis
61997,G000234_L.avi.36227.png,1131,470,1261,557,Lutjanidae,Lutjanus,lutjanus
61998,G000234_R.avi.35443.png,1014,453,1155,547,Lutjanidae,Lutjanus,lutjanus
61999,G000234_L.avi.36227.png,1205,403,1322,481,Lutjanidae,Lutjanus,lutjanus
62000,G000234_R.avi.35443.png,1082,387,1209,472,Lutjanidae,Lutjanus,lutjanus
62001,G000234_L.avi.36227.png,1004,389,1135,476,Lutjanidae,Lutjanus,lutjanus
62002,G000234_R.avi.35443.png,797,372,946,471,Lutjanidae,Lutjanus,lutjanus
62003,G000234_L.avi.36227.png,675,613,829,715,Lutjanidae,Lutjanus,lutjanus
62004,G000234_R.avi.35443.png,352,606,506,709,Lutjanidae,Lutjanus,lutjanus
62005,G000234_L.avi.36227.png,1188,314,1308,394,Lutjanidae,Lutjanus,lutjanus
62006,G000234_R.avi.35443.png,1034,295,1164,382,Lutjanidae,Lutjanus,lutjanus
62007,G000234_L.avi.36248.png,1506,183,1707,325,Lutjanidae,Lutjanus,lutjanus
62008,G000234_R.avi.35464.png,799,139,918,301,Lutjanidae,Lutjanus,lutjanus
62009,G000234_L.avi.36248.png,1558,404,1772,546,Lutjanidae,Lutjanus,lutjanus
62010,G000234_R.avi.35464.png,897,392,1087,518,Lutjanidae,Lutjanus,lutjanus
62012,G000234_R.avi.35469.png,775,318,914,460,Lutjanidae,Lutjanus,lutjanus
62013,G000234_L.avi.36261.png,815,357,916,505,Lutjanidae,Lutjanus,lutjanus
62014,G000234_R.avi.35477.png,151,386,337,510,Lutjanidae,Lutjanus,lutjanus
62015,G000234_L.avi.36261.png,1601,151,1864,327,Lutjanidae,Lutjanus,lutjanus
62016,G000234_R.avi.35477.png,986,121,1208,269,Lutjanidae,Lutjanus,lutjanus
62017,G000234_L.avi.36261.png,869,161,1029,267,Lutjanidae,Lutjanus,lutjanus
62018,G000234_R.avi.35477.png,617,156,776,262,Lutjanidae,Lutjanus,lutjanus
62019,G000234_L.avi.36261.png,1018,602,1168,702,Lutjanidae,Lutjanus,lutjanus
62020,G000234_R.avi.35477.png,693,604,843,704,Lutjanidae,Lutjanus,lutjanus
62021,G000234_L.avi.36301.png,1301,639,1438,732,Lutjanidae,Lutjanus,lutjanus
62022,G000234_R.avi.35517.png,747,659,911,768,Lutjanidae,Lutjanus,lutjanus
62023,G000234_L.avi.36321.png,584,648,744,755,Lutjanidae,Lutjanus,lutjanus
62024,G000234_R.avi.35537.png,97,640,287,766,Lutjanidae,Lutjanus,lutjanus
62025,G000234_L.avi.36333.png,1630,719,1814,841,Lutjanidae,Lutjanus,lutjanus
62027,G000234_L.avi.36356.png,1329,123,1553,273,Lutjanidae,Lutjanus,lutjanus
62028,G000234_R.avi.35572.png,752,134,941,260,Lutjanidae,Lutjanus,lutjanus
62029,G000234_L.avi.36372.png,1381,20,1605,169,Lutjanidae,Lutjanus,lutjanus
62032,G000234_R.avi.35623.png,254,647,456,781,Lutjanidae,Lutjanus,lutjanus
62033,G000234_L.avi.36412.png,1417,571,1635,717,Lutjanidae,Lutjanus,lutjanus
62034,G000234_R.avi.35628.png,790,585,947,690,Lutjanidae,Lutjanus,lutjanus
62035,G000234_L.avi.36412.png,1318,109,1433,186,Lutjanidae,Lutjanus,lutjanus
62036,G000234_R.avi.35628.png,1263,71,1371,155,Lutjanidae,Lutjanus,lutjanus
62037,G000234_L.avi.36438.png,570,592,748,711,Lutjanidae,Lutjanus,lutjanus
62038,G000234_R.avi.35654.png,53,614,181,700,Lutjanidae,Lutjanus,lutjanus
62039,G000234_L.avi.36438.png,712,504,943,658,Lutjanidae,Lutjanus,lutjanus
62040,G000234_R.avi.35654.png,48,522,237,648,Lutjanidae,Lutjanus,lutjanus
62041,G000234_L.avi.36438.png,571,233,730,339,Lutjanidae,Lutjanus,lutjanus
62042,G000234_R.avi.35654.png,82,241,299,386,Lutjanidae,Lutjanus,lutjanus
62043,G000234_L.avi.36447.png,1027,502,1245,647,Lutjanidae,Lutjanus,lutjanus
62045,G000234_L.avi.36498.png,813,637,951,747,Lutjanidae,Lutjanus,lutjanus
62046,G000234_R.avi.35714.png,286,600,400,735,Lutjanidae,Lutjanus,lutjanus
62047,G000234_L.avi.36506.png,614,600,710,664,Lutjanidae,Lutjanus,lutjanus
62048,G000234_R.avi.35722.png,100,610,184,666,Lutjanidae,Lutjanus,lutjanus
62049,G000234_L.avi.36506.png,694,171,857,280,Lutjanidae,Lutjanus,lutjanus
62050,G000234_R.avi.35722.png,109,178,304,308,Lutjanidae,Lutjanus,lutjanus
62051,G000234_L.avi.36546.png,813,324,991,442,Lutjanidae,Lutjanus,lutjanus
62052,G000234_R.avi.35762.png,326,347,467,440,Lutjanidae,Lutjanus,lutjanus
62053,G000234_L.avi.36546.png,729,355,849,435,Lutjanidae,Lutjanus,lutjanus
62054,G000234_R.avi.35762.png,332,351,483,452,Lutjanidae,Lutjanus,lutjanus
62055,G000234_L.avi.36583.png,703,277,770,356,Lutjanidae,Lutjanus,lutjanus
62056,G000234_R.avi.35799.png,154,262,314,369,Lutjanidae,Lutjanus,lutjanus
62057,G000234_L.avi.36583.png,770,312,867,454,Lutjanidae,Lutjanus,lutjanus
62058,G000234_R.avi.35799.png,144,292,296,432,Lutjanidae,Lutjanus,lutjanus
62059,G000234_L.avi.36735.png,744,396,822,465,Lutjanidae,Lutjanus,lutjanus
62060,G000234_R.avi.35951.png,131,411,238,482,Lutjanidae,Lutjanus,lutjanus
62061,G000234_L.avi.36735.png,1062,435,1259,567,Lutjanidae,Lutjanus,lutjanus
62062,G000234_R.avi.35951.png,597,440,765,552,Lutjanidae,Lutjanus,lutjanus
62063,G000234_L.avi.36741.png,1379,221,1567,347,Lutjanidae,Lutjanus,lutjanus
62064,G000234_R.avi.35957.png,893,200,1086,329,Lutjanidae,Lutjanus,lutjanus
62065,G000234_L.avi.36741.png,1107,285,1252,382,Lutjanidae,Lutjanus,lutjanus
62066,G000234_R.avi.35957.png,889,273,1047,379,Lutjanidae,Lutjanus,lutjanus
62067,G000234_L.avi.36741.png,1349,113,1542,241,Lutjanidae,Lutjanus,lutjanus
62068,G000234_R.avi.35957.png,637,103,846,242,Lutjanidae,Lutjanus,lutjanus
62069,G000234_L.avi.36741.png,1221,134,1381,240,Lutjanidae,Lutjanus,lutjanus
62070,G000234_R.avi.35957.png,815,120,981,230,Lutjanidae,Lutjanus,lutjanus
62071,G000234_L.avi.36741.png,1186,394,1338,495,Lutjanidae,Lutjanus,lutjanus
62072,G000234_R.avi.35957.png,1040,387,1184,483,Lutjanidae,Lutjanus,lutjanus
62074,G000234_R.avi.35970.png,236,610,298,677,Lutjanidae,Lutjanus,lutjanus
62075,G000234_L.avi.36765.png,955,389,1102,487,Lutjanidae,Lutjanus,lutjanus
62076,G000234_R.avi.35981.png,770,394,906,485,Lutjanidae,Lutjanus,lutjanus
62077,G000234_L.avi.36765.png,737,559,923,683,Lutjanidae,Lutjanus,lutjanus
62078,G000234_R.avi.35981.png,363,559,506,654,Lutjanidae,Lutjanus,lutjanus
62079,G000234_L.avi.36772.png,1061,359,1203,453,Lutjanidae,Lutjanus,lutjanus
62081,G000234_L.avi.36776.png,802,292,980,411,Lutjanidae,Lutjanus,lutjanus
62082,G000234_R.avi.35992.png,377,292,556,411,Lutjanidae,Lutjanus,lutjanus
62083,G000234_L.avi.36781.png,953,417,1139,540,Lutjanidae,Lutjanus,lutjanus
62084,G000234_R.avi.35997.png,345,440,519,555,Lutjanidae,Lutjanus,lutjanus
62085,G000234_L.avi.36781.png,1157,443,1286,529,Lutjanidae,Lutjanus,lutjanus
62086,G000234_R.avi.35997.png,965,446,1108,542,Lutjanidae,Lutjanus,lutjanus
62087,G000234_L.avi.36793.png,1549,547,1713,656,Lutjanidae,Lutjanus,lutjanus
62089,G000234_L.avi.36793.png,1620,136,1805,298,Lutjanidae,Lutjanus,lutjanus
62091,G000234_L.avi.36833.png,941,227,1110,340,Lutjanidae,Lutjanus,lutjanus
62092,G000234_R.avi.36049.png,390,253,501,326,Lutjanidae,Lutjanus,lutjanus
62093,G000234_L.avi.36833.png,787,246,966,366,Lutjanidae,Lutjanus,lutjanus
62094,G000234_R.avi.36049.png,392,278,521,364,Lutjanidae,Lutjanus,lutjanus
62095,G000234_L.avi.36833.png,1030,137,1186,241,Lutjanidae,Lutjanus,lutjanus
62096,G000234_R.avi.36049.png,567,143,659,264,Lutjanidae,Lutjanus,lutjanus
62097,G000234_L.avi.36863.png,1272,464,1422,564,Lutjanidae,Lutjanus,lutjanus
62098,G000234_R.avi.36079.png,1188,460,1324,551,Lutjanidae,Lutjanus,lutjanus
62099,G000234_L.avi.36878.png,1207,480,1320,556,Lutjanidae,Lutjanus,lutjanus
62101,G000234_L.avi.46387.png,704,422,921,567,Balistidae,Abalistes,stellatus
62102,G000234_R.avi.45603.png,1112,420,1334,568,Balistidae,Abalistes,stellatus
62104,G000234_R.avi.45695.png,913,445,1137,595,Balistidae,Abalistes,stellatus
62105,G000234_L.avi.46497.png,-17,283,270,476,Balistidae,Abalistes,stellatus
62106,G000234_R.avi.45713.png,329,324,574,488,Balistidae,Abalistes,stellatus
62107,G000234_L.avi.46738.png,795,285,1066,466,Lutjanidae,Lutjanus,vitta
62108,G000234_R.avi.45954.png,752,244,1089,468,Lutjanidae,Lutjanus,vitta
62109,G000234_L.avi.46743.png,-14,256,167,377,Lutjanidae,Lutjanus,vitta
62110,G000234_R.avi.45959.png,412,287,576,396,Lutjanidae,Lutjanus,vitta
62111,G000234_L.avi.46763.png,1217,92,1490,274,Lutjanidae,Lutjanus,vitta
62112,G000234_R.avi.45979.png,1447,10,1762,219,Lutjanidae,Lutjanus,vitta
62113,G000234_L.avi.46887.png,549,504,736,628,Lethrinidae,Lethrinus,punctulatus
62114,G000234_R.avi.46103.png,780,515,937,620,Lethrinidae,Lethrinus,punctulatus
62115,G000234_L.avi.46892.png,619,369,851,523,Lethrinidae,Lethrinus,punctulatus
62116,G000234_R.avi.46108.png,706,375,949,537,Lethrinidae,Lethrinus,punctulatus
62117,G000234_L.avi.48167.png,1013,178,1156,273,Caesionidae,Pterocaesio,chrysozona
62118,G000234_R.avi.47383.png,908,150,1069,258,Caesionidae,Pterocaesio,chrysozona
62119,G000234_L.avi.48182.png,1105,525,1279,641,Caesionidae,Pterocaesio,chrysozona
62121,G000234_L.avi.48209.png,397,403,541,521,Caesionidae,Pterocaesio,chrysozona
62123,G000234_L.avi.48222.png,644,411,748,506,Caesionidae,Pterocaesio,chrysozona
62124,G000234_R.avi.47438.png,352,383,471,474,Caesionidae,Pterocaesio,chrysozona
62125,G000234_L.avi.48223.png,680,468,860,588,Caesionidae,Pterocaesio,chrysozona
62126,G000234_R.avi.47439.png,301,457,446,555,Caesionidae,Pterocaesio,chrysozona
62128,G000234_R.avi.35437.png,727,536,853,620,Lutjanidae,Lutjanus,lutjanus
62130,G000234_R.avi.35437.png,964,465,1096,553,Lutjanidae,Lutjanus,lutjanus
62131,G000234_L.avi.36227.png,805,540,939,630,Lutjanidae,Lutjanus,lutjanus
62132,G000234_R.avi.35443.png,582,523,727,619,Lutjanidae,Lutjanus,lutjanus
62134,G000234_R.avi.35450.png,746,504,868,585,Lutjanidae,Lutjanus,lutjanus
62135,G000234_L.avi.36249.png,913,322,1057,471,Lutjanidae,Lutjanus,lutjanus
62136,G000234_R.avi.35465.png,400,318,549,462,Lutjanidae,Lutjanus,lutjanus
62137,G000234_L.avi.36261.png,944,528,1095,650,Lutjanidae,Lutjanus,lutjanus
62138,G000234_R.avi.35477.png,353,516,536,638,Lutjanidae,Lutjanus,lutjanus
62139,G000234_L.avi.36261.png,1038,181,1140,390,Lutjanidae,Lutjanus,lutjanus
62140,G000234_R.avi.35477.png,311,155,444,359,Lutjanidae,Lutjanus,lutjanus
62141,G000234_L.avi.36261.png,1245,475,1442,606,Lutjanidae,Lutjanus,lutjanus
62142,G000234_R.avi.35477.png,638,482,852,625,Lutjanidae,Lutjanus,lutjanus
62143,G000234_L.avi.36261.png,815,83,947,188,Lutjanidae,Lutjanus,lutjanus
62144,G000234_R.avi.35477.png,109,93,309,227,Lutjanidae,Lutjanus,lutjanus
62145,G000234_L.avi.36263.png,908,613,1039,700,Lutjanidae,Lutjanus,lutjanus
62146,G000234_R.avi.35479.png,226,580,420,709,Lutjanidae,Lutjanus,lutjanus
62147,G000234_L.avi.36263.png,1211,464,1393,585,Lutjanidae,Lutjanus,lutjanus
62148,G000234_R.avi.35479.png,599,466,792,594,Lutjanidae,Lutjanus,lutjanus
62149,G000234_L.avi.36263.png,1018,221,1136,405,Lutjanidae,Lutjanus,lutjanus
62150,G000234_R.avi.35479.png,305,181,445,371,Lutjanidae,Lutjanus,lutjanus
62151,G000234_L.avi.36263.png,784,589,908,709,Lutjanidae,Lutjanus,lutjanus
62152,G000234_R.avi.35479.png,14,571,204,698,Lutjanidae,Lutjanus,lutjanus
62153,G000234_L.avi.36268.png,795,213,886,310,Lutjanidae,Lutjanus,lutjanus
62154,G000234_R.avi.35484.png,295,210,445,310,Lutjanidae,Lutjanus,lutjanus
62155,G000234_L.avi.36268.png,825,84,980,196,Lutjanidae,Lutjanus,lutjanus
62156,G000234_R.avi.35484.png,355,108,508,211,Lutjanidae,Lutjanus,lutjanus
62157,G000234_L.avi.36268.png,979,264,1127,433,Lutjanidae,Lutjanus,lutjanus
62158,G000234_R.avi.35484.png,308,258,450,419,Lutjanidae,Lutjanus,lutjanus
62159,G000234_L.avi.36298.png,629,383,785,487,Lutjanidae,Lutjanus,lutjanus
62161,G000234_L.avi.36298.png,1003,473,1176,588,Lutjanidae,Lutjanus,lutjanus
62163,G000234_L.avi.36298.png,1033,455,1208,571,Lutjanidae,Lutjanus,lutjanus
62165,G000234_L.avi.36360.png,1021,656,1117,783,Lutjanidae,Lutjanus,lutjanus
62166,G000234_R.avi.35576.png,407,662,554,783,Lutjanidae,Lutjanus,lutjanus
62167,G000234_L.avi.36362.png,699,179,893,308,Lutjanidae,Lutjanus,lutjanus
62168,G000234_R.avi.35578.png,11,169,232,316,Lutjanidae,Lutjanus,lutjanus
62170,G000234_R.avi.35623.png,405,726,600,856,Lutjanidae,Lutjanus,lutjanus
62171,G000234_L.avi.36498.png,1524,603,1718,732,Lutjanidae,Lutjanus,lutjanus
62172,G000234_R.avi.35714.png,1073,634,1187,721,Lutjanidae,Lutjanus,lutjanus
62173,G000234_L.avi.29115.png,1032,354,1261,507,Lethrinidae,Gymnocranius,grandoculis
62174,G000234_R.avi.28331.png,1180,327,1450,507,Lethrinidae,Gymnocranius,grandoculis
62175,G000234_L.avi.36227.png,959,446,1067,518,Lutjanidae,Lutjanus,lutjanus
62176,G000234_R.avi.35443.png,742,436,871,522,Lutjanidae,Lutjanus,lutjanus
62177,G000234_L.avi.36227.png,945,522,1070,605,Lutjanidae,Lutjanus,lutjanus
62178,G000234_R.avi.35443.png,794,520,925,607,Lutjanidae,Lutjanus,lutjanus
62179,G000234_L.avi.36263.png,945,541,1088,655,Lutjanidae,Lutjanus,lutjanus
62180,G000234_R.avi.35479.png,370,532,526,641,Lutjanidae,Lutjanus,lutjanus
62181,G000234_L.avi.36264.png,1196,457,1371,573,Lutjanidae,Lutjanus,lutjanus
62183,G000234_L.avi.36268.png,880,618,1030,718,Lutjanidae,Lutjanus,lutjanus
62184,G000234_R.avi.35484.png,240,586,458,731,Lutjanidae,Lutjanus,lutjanus
62185,G000234_L.avi.36268.png,1350,638,1499,784,Lutjanidae,Lutjanus,lutjanus
62186,G000234_R.avi.35484.png,779,669,955,787,Lutjanidae,Lutjanus,lutjanus
62187,G000234_L.avi.36321.png,732,622,894,730,Lutjanidae,Lutjanus,lutjanus
62188,G000234_R.avi.35537.png,206,599,419,741,Lutjanidae,Lutjanus,lutjanus
62189,G000234_L.avi.36412.png,1016,86,1143,171,Lutjanidae,Lutjanus,lutjanus
62190,G000234_R.avi.35628.png,815,73,952,164,Lutjanidae,Lutjanus,lutjanus
62191,G000234_L.avi.36506.png,798,152,932,257,Lutjanidae,Lutjanus,lutjanus
62192,G000234_R.avi.35722.png,-18,168,188,306,Lutjanidae,Lutjanus,lutjanus
62193,G000234_L.avi.36523.png,1276,628,1485,767,Lutjanidae,Lutjanus,lutjanus
62194,G000234_R.avi.35739.png,697,650,865,762,Lutjanidae,Lutjanus,lutjanus
62195,G000234_L.avi.36523.png,1284,613,1481,744,Lutjanidae,Lutjanus,lutjanus
62196,G000234_R.avi.35739.png,759,630,938,750,Lutjanidae,Lutjanus,lutjanus
62197,G000234_L.avi.36523.png,644,509,770,592,Lutjanidae,Lutjanus,lutjanus
62198,G000234_R.avi.35739.png,181,509,366,633,Lutjanidae,Lutjanus,lutjanus
62199,G000234_L.avi.36546.png,908,668,1065,773,Lutjanidae,Lutjanus,lutjanus
62200,G000234_R.avi.35762.png,411,678,505,745,Lutjanidae,Lutjanus,lutjanus
62201,G000234_L.avi.36546.png,1199,630,1397,763,Lutjanidae,Lutjanus,lutjanus
62202,G000234_R.avi.35762.png,677,655,828,755,Lutjanidae,Lutjanus,lutjanus
62203,G000234_L.avi.36546.png,1276,539,1484,678,Lutjanidae,Lutjanus,lutjanus
62204,G000234_R.avi.35762.png,733,556,890,660,Lutjanidae,Lutjanus,lutjanus
62205,G000234_L.avi.36546.png,589,476,656,540,Lutjanidae,Lutjanus,lutjanus
62206,G000234_R.avi.35762.png,159,473,290,559,Lutjanidae,Lutjanus,lutjanus
62207,G000234_L.avi.36546.png,742,37,900,142,Lutjanidae,Lutjanus,lutjanus
62208,G000234_R.avi.35762.png,330,47,500,160,Lutjanidae,Lutjanus,lutjanus
62209,G000234_L.avi.36659.png,1246,122,1360,198,Lutjanidae,Lutjanus,lutjanus
62210,G000234_R.avi.35875.png,1134,93,1253,172,Lutjanidae,Lutjanus,lutjanus
62211,G000234_L.avi.25168.png,793,477,917,597,Labridae,Bodianus,solatus
62215,G000234_L.avi.36264.png,1324,496,1508,618,Lutjanidae,Lutjanus,lutjanus
62219,G000234_L.avi.36438.png,654,688,844,815,Lutjanidae,Lutjanus,lutjanus
62220,G000234_R.avi.35654.png,77,697,253,814,Lutjanidae,Lutjanus,lutjanus
62221,G000234_L.avi.36438.png,748,641,952,777,Lutjanidae,Lutjanus,lutjanus
62222,G000234_R.avi.35654.png,76,661,238,768,Lutjanidae,Lutjanus,lutjanus
62223,G000234_L.avi.36498.png,1429,633,1581,746,Lutjanidae,Lutjanus,lutjanus
62224,G000234_R.avi.35714.png,961,650,1005,795,Lutjanidae,Lutjanus,lutjanus
62225,G000234_L.avi.36506.png,775,342,973,475,Lutjanidae,Lutjanus,lutjanus
62226,G000234_R.avi.35722.png,231,364,386,467,Lutjanidae,Lutjanus,lutjanus
62227,G000234_L.avi.36506.png,827,269,1036,409,Lutjanidae,Lutjanus,lutjanus
62228,G000234_R.avi.35722.png,208,288,373,398,Lutjanidae,Lutjanus,lutjanus
62229,G000234_L.avi.36659.png,728,255,790,303,Lutjanidae,Lutjanus,lutjanus
62230,G000234_R.avi.35875.png,108,239,263,342,Lutjanidae,Lutjanus,lutjanus
62231,G000234_L.avi.36845.png,1160,133,1274,209,Lutjanidae,Lutjanus,lutjanus
62232,G000234_R.avi.36061.png,903,97,1051,196,Lutjanidae,Lutjanus,lutjanus
62233,G000234_L.avi.36845.png,1001,156,1209,294,Lutjanidae,Lutjanus,lutjanus
62234,G000234_R.avi.36061.png,415,183,566,284,Lutjanidae,Lutjanus,lutjanus
62235,G000234_L.avi.36845.png,1654,435,1800,557,Lutjanidae,Lutjanus,lutjanus
62236,G000234_R.avi.36061.png,940,426,1152,568,Lutjanidae,Lutjanus,lutjanus
62237,G000234_L.avi.48222.png,278,38,426,136,Caesionidae,Pterocaesio,chrysozona
62238,G000234_R.avi.47438.png,158,100,308,200,Caesionidae,Pterocaesio,chrysozona
62239,G000234_L.avi.48222.png,511,588,653,683,Caesionidae,Pterocaesio,chrysozona
62240,G000234_R.avi.47438.png,394,591,512,670,Caesionidae,Pterocaesio,chrysozona
62241,G000234_L.avi.48222.png,634,540,741,612,Caesionidae,Pterocaesio,chrysozona
62242,G000234_R.avi.47438.png,523,538,630,609,Caesionidae,Pterocaesio,chrysozona
62243,G000234_L.avi.48222.png,772,488,894,569,Caesionidae,Pterocaesio,chrysozona
62244,G000234_R.avi.47438.png,595,501,713,580,Caesionidae,Pterocaesio,chrysozona
62245,G000234_L.avi.48245.png,428,599,570,693,Caesionidae,Pterocaesio,chrysozona
62247,G000234_L.avi.48255.png,1414,210,1560,308,Caesionidae,Pterocaesio,chrysozona
62248,G000234_R.avi.47471.png,1352,170,1502,270,Caesionidae,Pterocaesio,chrysozona
62249,G000234_L.avi.48335.png,483,590,631,689,Caesionidae,Pterocaesio,chrysozona
62250,G000234_R.avi.47551.png,477,592,608,679,Caesionidae,Pterocaesio,chrysozona
62251,G000234_L.avi.52369.png,1204,225,1343,318,Labridae,Leptojulis,cyanopleura
62252,G000234_R.avi.51585.png,1041,222,1123,304,Labridae,Leptojulis,cyanopleura
62253,G000234_L.avi.32569.png,-6,449,311,662,Lethrinidae,Lethrinus,nebulosus
62254,G000234_R.avi.31785.png,325,468,602,653,Lethrinidae,Lethrinus,nebulosus
62255,G000234_L.avi.36227.png,1285,529,1422,621,Lutjanidae,Lutjanus,lutjanus
62256,G000234_R.avi.35443.png,1162,528,1295,616,Lutjanidae,Lutjanus,lutjanus
62257,G000234_L.avi.36447.png,1333,428,1487,545,Lutjanidae,Lutjanus,lutjanus
62259,G000234_L.avi.36833.png,1593,211,1766,326,Lutjanidae,Lutjanus,lutjanus
62260,G000234_R.avi.36049.png,1178,166,1341,274,Lutjanidae,Lutjanus,lutjanus
62261,G000234_L.avi.36833.png,1257,13,1420,121,Lutjanidae,Lutjanus,lutjanus
62262,G000234_R.avi.36049.png,1053,0,1202,88,Lutjanidae,Lutjanus,lutjanus
62263,G000234_L.avi.36412.png,1217,123,1290,249,Lutjanidae,Lutjanus,lutjanus
